molecule_chembl_id,canonical_smiles,bioactivity_class,standard_value
CHEMBL3087336,COc1ccccc1Cn1cccc1/C=C/C(=O)CC(=O)C(=O)O,active,530.0
CHEMBL3087335,N#Cc1ccc(Cn2cccc2/C=C/C(=O)CC(=O)C(=O)O)cc1,intermediate,1700.0
CHEMBL3087334,N#Cc1cccc(Cn2cccc2/C=C/C(=O)CC(=O)C(=O)O)c1,active,750.0
CHEMBL3087333,N#Cc1ccccc1Cn1cccc1/C=C/C(=O)CC(=O)C(=O)O,intermediate,6000.0
CHEMBL299873,O=C(/C=C/c1cccn1Cc1ccc(Cl)cc1)CC(=O)C(=O)O,intermediate,4100.0
CHEMBL3087332,O=C(/C=C/c1cccn1Cc1cccc(Cl)c1)CC(=O)C(=O)O,active,310.0
CHEMBL48573,O=C(/C=C/c1cccn1Cc1ccc(F)cc1)CC(=O)C(=O)O,active,26.0
CHEMBL3087631,O=C(/C=C/c1cccn1Cc1cccc(F)c1)CC(=O)C(=O)O,active,920.0
CHEMBL3087630,O=C(/C=C/c1cccn1Cc1ccccc1F)CC(=O)C(=O)O,active,980.0
CHEMBL49363,Cc1ccc(Cn2cccc2/C=C/C(=O)CC(=O)C(=O)O)cc1,intermediate,1200.0
CHEMBL3087629,Cc1cccc(Cn2cccc2/C=C/C(=O)CC(=O)C(=O)O)c1,intermediate,1300.0
CHEMBL3087628,Cc1ccccc1Cn1cccc1/C=C/C(=O)CC(=O)C(=O)O,active,170.0
CHEMBL49201,O=C(/C=C/c1cccn1Cc1ccccc1)CC(=O)C(=O)O,active,90.0
CHEMBL3087627,CCOC(=O)C(=O)CC(=O)/C=C/c1cccn1Cc1cc(Cl)cc(Cl)c1,intermediate,8000.0
CHEMBL3087626,CCOC(=O)C(=O)CC(=O)/C=C/c1cccn1Cc1c(Cl)cccc1Cl,intermediate,1700.0
CHEMBL3087625,CCOC(=O)C(=O)CC(=O)/C=C/c1cccn1Cc1ccc(Cl)cc1Cl,inactive,111000.0
CHEMBL3087624,CCOC(=O)C(=O)CC(=O)/C=C/c1cccn1Cc1cc(F)cc(F)c1,active,490.0
CHEMBL3087623,CCOC(=O)C(=O)CC(=O)/C=C/c1cccn1Cc1ccc(F)c(F)c1,active,600.0
CHEMBL3087622,CCOC(=O)C(=O)CC(=O)/C=C/c1cccn1Cc1c(F)cccc1F,intermediate,4000.0
CHEMBL3087621,CCOC(=O)C(=O)CC(=O)/C=C/c1cccn1Cc1cc(F)ccc1F,active,450.0
CHEMBL3085796,CCOC(=O)C(=O)CC(=O)/C=C/c1cccn1Cc1ccc(F)cc1F,active,1000.0
CHEMBL3087790,CCOC(=O)C(=O)CC(=O)/C=C/c1cccn1Cc1cccc(F)c1F,active,530.0
CHEMBL3087789,CCOC(=O)C(=O)CC(=O)/C=C/c1cccn1Cc1cc(C)cc(C)c1,inactive,19000.0
CHEMBL3087788,CCOC(=O)C(=O)CC(=O)/C=C/c1cccn1Cc1ccccc1OCC,inactive,12000.0
CHEMBL49473,CCOC(=O)C(=O)CC(=O)/C=C/c1cccn1Cc1ccc(OC)cc1,inactive,110000.0
CHEMBL3087787,CCOC(=O)C(=O)CC(=O)/C=C/c1cccn1Cc1ccccc1OC,inactive,23000.0
CHEMBL3087786,CCOC(=O)C(=O)CC(=O)/C=C/c1cccn1Cc1ccc(C#N)cc1,inactive,111000.0
CHEMBL3087785,CCOC(=O)C(=O)CC(=O)/C=C/c1cccn1Cc1cccc(C#N)c1,inactive,13000.0
CHEMBL3087635,CCOC(=O)C(=O)CC(=O)/C=C/c1cccn1Cc1ccccc1C#N,intermediate,9000.0
CHEMBL417356,CCOC(=O)C(=O)CC(=O)/C=C/c1cccn1Cc1ccc(Cl)cc1,inactive,42000.0
CHEMBL3087634,CCOC(=O)C(=O)CC(=O)/C=C/c1cccn1Cc1cccc(Cl)c1,intermediate,6000.0
CHEMBL45578,CCOC(=O)C(=O)CC(=O)/C=C/c1cccn1Cc1ccc(F)cc1,inactive,98000.0
CHEMBL3087633,CCOC(=O)C(=O)CC(=O)/C=C/c1cccn1Cc1cccc(F)c1,inactive,11000.0
CHEMBL3087632,CCOC(=O)C(=O)CC(=O)/C=C/c1cccn1Cc1ccccc1F,active,1000.0
CHEMBL301161,CCOC(=O)C(=O)CC(=O)/C=C/c1cccn1Cc1ccc(C)cc1,inactive,111000.0
CHEMBL3087792,CCOC(=O)C(=O)CC(=O)/C=C/c1cccn1Cc1cccc(C)c1,intermediate,8000.0
CHEMBL3087791,CCOC(=O)C(=O)CC(=O)/C=C/c1cccn1Cc1ccccc1C,inactive,32000.0
CHEMBL48381,CCOC(=O)C(=O)CC(=O)/C=C/c1cccn1Cc1ccccc1,inactive,15000.0
CHEMBL254316,Cc1nnc(C(=O)NC(C)(C)c2nc(C(=O)NCc3ccc(F)cc3)c(O)c(=O)n2C)o1,active,120.0
CHEMBL3099066,CC(C)=CCC1C(C)=CCc2c(O)ccc(O)c21,inactive,11500.0
CHEMBL3099065,CC(C)=CCC1C(C)=CCc2c1ccc(O)c2O,inactive,11100.0
CHEMBL3099064,CC(C)=CCCC1=CCc2ccc(O)c(O)c2C1,inactive,13400.0
CHEMBL3116306,NC(Cc1ccc(Cl)c(Cl)c1)(P(=O)(O)O)P(=O)(O)O,intermediate,7000.0
CHEMBL34249,O=P(O)(O)C(O)(Cc1ccc(Cl)c(Cl)c1)P(=O)(O)O,inactive,35000.0
CHEMBL3116306,NC(Cc1ccc(Cl)c(Cl)c1)(P(=O)(O)O)P(=O)(O)O,intermediate,7000.0
CHEMBL34249,O=P(O)(O)C(O)(Cc1ccc(Cl)c(Cl)c1)P(=O)(O)O,inactive,35000.0
CHEMBL3116306,NC(Cc1ccc(Cl)c(Cl)c1)(P(=O)(O)O)P(=O)(O)O,intermediate,7000.0
CHEMBL34249,O=P(O)(O)C(O)(Cc1ccc(Cl)c(Cl)c1)P(=O)(O)O,inactive,35000.0
CHEMBL3116306,NC(Cc1ccc(Cl)c(Cl)c1)(P(=O)(O)O)P(=O)(O)O,intermediate,7000.0
CHEMBL34249,O=P(O)(O)C(O)(Cc1ccc(Cl)c(Cl)c1)P(=O)(O)O,inactive,35000.0
CHEMBL3116307,O=P(O)(O)C(Cc1ccc(Cl)c(Cl)c1)P(=O)(O)O,intermediate,6000.0
CHEMBL3116306,NC(Cc1ccc(Cl)c(Cl)c1)(P(=O)(O)O)P(=O)(O)O,intermediate,2000.0
CHEMBL3116305,O=P(O)(O)C(O)(Cc1ccc(Cl)cc1)P(=O)(O)O,intermediate,8000.0
CHEMBL34249,O=P(O)(O)C(O)(Cc1ccc(Cl)c(Cl)c1)P(=O)(O)O,intermediate,4500.0
CHEMBL3116307,O=P(O)(O)C(Cc1ccc(Cl)c(Cl)c1)P(=O)(O)O,inactive,250000.0
CHEMBL3116306,NC(Cc1ccc(Cl)c(Cl)c1)(P(=O)(O)O)P(=O)(O)O,intermediate,7000.0
CHEMBL3116305,O=P(O)(O)C(O)(Cc1ccc(Cl)cc1)P(=O)(O)O,inactive,250000.0
CHEMBL34249,O=P(O)(O)C(O)(Cc1ccc(Cl)c(Cl)c1)P(=O)(O)O,inactive,250000.0
CHEMBL3116308,O=P(O)(O)C(Cc1ccc(Cl)c(Cl)c1)(Cc1ccc(Cl)c(Cl)c1)P(=O)(O)O,active,800.0
CHEMBL3116307,O=P(O)(O)C(Cc1ccc(Cl)c(Cl)c1)P(=O)(O)O,intermediate,5000.0
CHEMBL3116306,NC(Cc1ccc(Cl)c(Cl)c1)(P(=O)(O)O)P(=O)(O)O,intermediate,2000.0
CHEMBL3116305,O=P(O)(O)C(O)(Cc1ccc(Cl)cc1)P(=O)(O)O,intermediate,6000.0
CHEMBL34249,O=P(O)(O)C(O)(Cc1ccc(Cl)c(Cl)c1)P(=O)(O)O,intermediate,4000.0
CHEMBL3116308,O=P(O)(O)C(Cc1ccc(Cl)c(Cl)c1)(Cc1ccc(Cl)c(Cl)c1)P(=O)(O)O,inactive,16000.0
CHEMBL3116307,O=P(O)(O)C(Cc1ccc(Cl)c(Cl)c1)P(=O)(O)O,inactive,30000.0
CHEMBL3116306,NC(Cc1ccc(Cl)c(Cl)c1)(P(=O)(O)O)P(=O)(O)O,intermediate,3000.0
CHEMBL3116305,O=P(O)(O)C(O)(Cc1ccc(Cl)cc1)P(=O)(O)O,inactive,42000.0
CHEMBL34249,O=P(O)(O)C(O)(Cc1ccc(Cl)c(Cl)c1)P(=O)(O)O,inactive,45000.0
CHEMBL3116308,O=P(O)(O)C(Cc1ccc(Cl)c(Cl)c1)(Cc1ccc(Cl)c(Cl)c1)P(=O)(O)O,active,800.0
CHEMBL3116307,O=P(O)(O)C(Cc1ccc(Cl)c(Cl)c1)P(=O)(O)O,intermediate,5000.0
CHEMBL3116306,NC(Cc1ccc(Cl)c(Cl)c1)(P(=O)(O)O)P(=O)(O)O,intermediate,2000.0
CHEMBL3116305,O=P(O)(O)C(O)(Cc1ccc(Cl)cc1)P(=O)(O)O,intermediate,5000.0
CHEMBL34249,O=P(O)(O)C(O)(Cc1ccc(Cl)c(Cl)c1)P(=O)(O)O,intermediate,5000.0
CHEMBL3116308,O=P(O)(O)C(Cc1ccc(Cl)c(Cl)c1)(Cc1ccc(Cl)c(Cl)c1)P(=O)(O)O,inactive,20000.0
CHEMBL3116307,O=P(O)(O)C(Cc1ccc(Cl)c(Cl)c1)P(=O)(O)O,inactive,30000.0
CHEMBL3116306,NC(Cc1ccc(Cl)c(Cl)c1)(P(=O)(O)O)P(=O)(O)O,intermediate,7000.0
CHEMBL3116305,O=P(O)(O)C(O)(Cc1ccc(Cl)cc1)P(=O)(O)O,inactive,20000.0
CHEMBL34249,O=P(O)(O)C(O)(Cc1ccc(Cl)c(Cl)c1)P(=O)(O)O,inactive,35000.0
CHEMBL3116308,O=P(O)(O)C(Cc1ccc(Cl)c(Cl)c1)(Cc1ccc(Cl)c(Cl)c1)P(=O)(O)O,inactive,500000.0
CHEMBL3116307,O=P(O)(O)C(Cc1ccc(Cl)c(Cl)c1)P(=O)(O)O,inactive,500000.0
CHEMBL3116306,NC(Cc1ccc(Cl)c(Cl)c1)(P(=O)(O)O)P(=O)(O)O,inactive,500000.0
CHEMBL3116305,O=P(O)(O)C(O)(Cc1ccc(Cl)cc1)P(=O)(O)O,inactive,500000.0
CHEMBL34249,O=P(O)(O)C(O)(Cc1ccc(Cl)c(Cl)c1)P(=O)(O)O,inactive,500000.0
CHEMBL3116308,O=P(O)(O)C(Cc1ccc(Cl)c(Cl)c1)(Cc1ccc(Cl)c(Cl)c1)P(=O)(O)O,inactive,100000.0
CHEMBL3116307,O=P(O)(O)C(Cc1ccc(Cl)c(Cl)c1)P(=O)(O)O,inactive,130000.0
CHEMBL3116306,NC(Cc1ccc(Cl)c(Cl)c1)(P(=O)(O)O)P(=O)(O)O,inactive,256000.0
CHEMBL3116305,O=P(O)(O)C(O)(Cc1ccc(Cl)cc1)P(=O)(O)O,inactive,70000.0
CHEMBL34249,O=P(O)(O)C(O)(Cc1ccc(Cl)c(Cl)c1)P(=O)(O)O,inactive,150000.0
CHEMBL1978342,O=C(c1ccccc1)c1ccc(C(c2c(O)c3ccccc3oc2=O)c2c(O)c3ccccc3oc2=O)cc1,inactive,27000.0
CHEMBL1978342,O=C(c1ccccc1)c1ccc(C(c2c(O)c3ccccc3oc2=O)c2c(O)c3ccccc3oc2=O)cc1,inactive,18000.0
CHEMBL477328,O=C(CN1CCCC1)Nc1ccc(Cc2ccc(NC(=O)CN3CCCC3)cc2)cc1,intermediate,7290.0
CHEMBL30922,COC(=O)[C@H](COC(=O)/C=C/c1ccc(OC(C)=O)c(OC(C)=O)c1)NC(=O)/C=C/c1ccc(OC(C)=O)c(OC(C)=O)c1,intermediate,3000.0
CHEMBL30922,COC(=O)[C@H](COC(=O)/C=C/c1ccc(OC(C)=O)c(OC(C)=O)c1)NC(=O)/C=C/c1ccc(OC(C)=O)c(OC(C)=O)c1,intermediate,3000.0
CHEMBL3125969,COc1cccc2cc(C(=O)NCc3ccc(F)cc3F)c(=O)n(O)c12,inactive,333000.0
CHEMBL3125968,O=C(NCc1ccc(F)cc1F)c1cc2ccccc2n(O)c1=O,inactive,19700.0
CHEMBL3125975,O=C(NCc1ccc(F)cc1F)c1c(O)c2cccnc2[nH]c1=O,intermediate,7100.0
CHEMBL3125974,O=C(NCc1ccc(F)c(F)c1)c1c(O)c2cccnc2[nH]c1=O,intermediate,8100.0
CHEMBL3125973,O=C(NCc1ccc(F)c(Cl)c1)c1c(O)c2cccnc2[nH]c1=O,intermediate,7800.0
CHEMBL3125972,O=C(NCc1ccc(F)cc1F)c1c(O)c2cccnc2n(O)c1=O,active,55.0
CHEMBL3125971,O=C(NCc1ccc(F)c(F)c1)c1c(O)c2cccnc2n(O)c1=O,active,40.0
CHEMBL3125970,O=C(NCc1ccc(F)c(Cl)c1)c1c(O)c2cccnc2n(O)c1=O,active,27.0
CHEMBL3125981,O=C(NCc1ccc(F)cc1F)c1cc2cccnc2n(O)c1=O,active,41.0
CHEMBL3125980,O=C(NCc1ccc(F)c(F)c1)c1cc2cccnc2n(O)c1=O,active,17.0
CHEMBL3125979,O=C(NCc1ccc(F)c(Cl)c1)c1cc2cccnc2n(O)c1=O,active,14.0
CHEMBL3125978,O=C(NCc1ccc(F)cc1F)c1cc2cccc(O)c2n(O)c1=O,inactive,18000.0
CHEMBL3125977,O=C(NCc1ccc(F)c(F)c1)c1cc2cccc(O)c2n(O)c1=O,active,780.0
CHEMBL3125976,O=C(NCc1ccc(F)c(Cl)c1)c1cc2cccc(O)c2n(O)c1=O,active,530.0
CHEMBL3125969,COc1cccc2cc(C(=O)NCc3ccc(F)cc3F)c(=O)n(O)c12,inactive,333000.0
CHEMBL3125968,O=C(NCc1ccc(F)cc1F)c1cc2ccccc2n(O)c1=O,inactive,333000.0
CHEMBL3125975,O=C(NCc1ccc(F)cc1F)c1c(O)c2cccnc2[nH]c1=O,inactive,333000.0
CHEMBL3125974,O=C(NCc1ccc(F)c(F)c1)c1c(O)c2cccnc2[nH]c1=O,inactive,93000.0
CHEMBL3125973,O=C(NCc1ccc(F)c(Cl)c1)c1c(O)c2cccnc2[nH]c1=O,inactive,125000.0
CHEMBL3125972,O=C(NCc1ccc(F)cc1F)c1c(O)c2cccnc2n(O)c1=O,intermediate,1200.0
CHEMBL3125971,O=C(NCc1ccc(F)c(F)c1)c1c(O)c2cccnc2n(O)c1=O,intermediate,3600.0
CHEMBL3125970,O=C(NCc1ccc(F)c(Cl)c1)c1c(O)c2cccnc2n(O)c1=O,intermediate,4700.0
CHEMBL3125981,O=C(NCc1ccc(F)cc1F)c1cc2cccnc2n(O)c1=O,intermediate,6100.0
CHEMBL3125980,O=C(NCc1ccc(F)c(F)c1)c1cc2cccnc2n(O)c1=O,inactive,13600.0
CHEMBL3125979,O=C(NCc1ccc(F)c(Cl)c1)c1cc2cccnc2n(O)c1=O,intermediate,9400.0
CHEMBL3125978,O=C(NCc1ccc(F)cc1F)c1cc2cccc(O)c2n(O)c1=O,inactive,43000.0
CHEMBL3125977,O=C(NCc1ccc(F)c(F)c1)c1cc2cccc(O)c2n(O)c1=O,inactive,24000.0
CHEMBL3125976,O=C(NCc1ccc(F)c(Cl)c1)c1cc2cccc(O)c2n(O)c1=O,inactive,17000.0
CHEMBL595010,CCCCCCCCCCCCCCCCCC[n+]1ccn(C)c1.O=S(=O)([N-]S(=O)(=O)C(F)(F)F)C(F)(F)F,intermediate,4000.0
CHEMBL595912,CCCCCCCCCCCCCCCC[n+]1ccn(C)c1.[Cl-],intermediate,5600.0
CHEMBL593913,CCCCCCCCCCCCCCCCCC[n+]1ccn(C)c1.[Cl-],intermediate,3500.0
CHEMBL561679,CCCCCCCC[N+](C)(CCCCCCCC)CCCCCCCC.O=S(=O)([N-]S(=O)(=O)C(F)(F)F)C(F)(F)F,inactive,100000.0
CHEMBL595682,CCCCCCCC[n+]1ccn(C)c1.F[P-](F)(F)(F)(F)F,inactive,100000.0
CHEMBL4298695,CCCCCCCCCCCCCCCCCCPCCCCCCCCCCCCCC.O=S(=O)(NS(=O)(=O)C(F)(F)F)C(F)(F)F,inactive,100000.0
CHEMBL3222013,CCCCCCCC[N+]1(C)CCCC1,inactive,100000.0
CHEMBL3222014,CCCCCCCC[n+]1ccccc1.[Cl-],inactive,100000.0
CHEMBL3222015,CN(C)C(N(C)C)N(C)C.Cc1ccc(S(=O)(=O)O)cc1,inactive,100000.0
CHEMBL608983,CCCC[n+]1ccn(C)c1.O=S(=O)([N-]S(=O)(=O)C(F)(F)F)C(F)(F)F,inactive,333000.0
CHEMBL593366,CCCCCC[n+]1ccn(C)c1.O=S(=O)([N-]S(=O)(=O)C(F)(F)F)C(F)(F)F,inactive,333000.0
CHEMBL3134304,CCCCCCCCCCn1cc[n+](C)c1.[Cl-],inactive,333000.0
CHEMBL3184484,CCCCCCCCCCn1cc[n+](C)c1.F[B-](F)(F)F,inactive,333000.0
CHEMBL593914,CCCCCCCCCCCCCCCCCC[n+]1ccn(C)c1.FC(F)(F)C(F)(F)[P-](F)(F)(F)(C(F)(F)C(F)(F)F)C(F)(F)C(F)(F)F,inactive,333000.0
CHEMBL593851,COCC[n+]1ccn(C)c1.O=S(=O)([N-]S(=O)(=O)C(F)(F)F)C(F)(F)F,inactive,333000.0
CHEMBL95675,CCCCCCCCCCn1ccnc1,inactive,333000.0
CHEMBL3222016,CCCCCCCCCCCCCCCCCCn1ccnc1,inactive,333000.0
CHEMBL3222017,C[N+](C)(C)C.O=C1O[B-]2(OC1=O)OC(=O)C(=O)O2,inactive,333000.0
CHEMBL3222019,CC[N+](C)(C)CCOC.O=S(=O)([N-]S(=O)(=O)C(F)(F)F)C(F)(F)F,inactive,333000.0
CHEMBL3222020,CCC[N+](C)(C)CC.O=S(=O)([N-]S(=O)(=O)C(F)(F)F)C(F)(F)F,inactive,333000.0
CHEMBL552483,CCCC[N+](CCCC)(CCCC)CCCC.O=S(=O)([N-]S(=O)(=O)C(F)(F)F)C(F)(F)F,inactive,333000.0
CHEMBL538382,CCCC[N+](CCCC)(CCCC)CCCC.FC(F)(F)C(F)(F)[P-](F)(F)(F)(C(F)(F)C(F)(F)F)C(F)(F)C(F)(F)F,inactive,333000.0
CHEMBL3222022,CCCCCCCCN(CCCCCCCC)CCCCCCCC,inactive,333000.0
CHEMBL3185381,CCCCCCCCN(C)CCCCCCCC,inactive,333000.0
CHEMBL595682,CCCCCCCC[n+]1ccn(C)c1.F[P-](F)(F)(F)(F)F,inactive,100000.0
CHEMBL4298695,CCCCCCCCCCCCCCCCCCPCCCCCCCCCCCCCC.O=S(=O)(NS(=O)(=O)C(F)(F)F)C(F)(F)F,inactive,100000.0
CHEMBL3222013,CCCCCCCC[N+]1(C)CCCC1,inactive,100000.0
CHEMBL3222014,CCCCCCCC[n+]1ccccc1.[Cl-],inactive,100000.0
CHEMBL3222015,CN(C)C(N(C)C)N(C)C.Cc1ccc(S(=O)(=O)O)cc1,inactive,100000.0
CHEMBL608983,CCCC[n+]1ccn(C)c1.O=S(=O)([N-]S(=O)(=O)C(F)(F)F)C(F)(F)F,inactive,333000.0
CHEMBL3134304,CCCCCCCCCCn1cc[n+](C)c1.[Cl-],inactive,333000.0
CHEMBL3184484,CCCCCCCCCCn1cc[n+](C)c1.F[B-](F)(F)F,inactive,333000.0
CHEMBL593851,COCC[n+]1ccn(C)c1.O=S(=O)([N-]S(=O)(=O)C(F)(F)F)C(F)(F)F,inactive,333000.0
CHEMBL95675,CCCCCCCCCCn1ccnc1,inactive,333000.0
CHEMBL3222016,CCCCCCCCCCCCCCCCCCn1ccnc1,inactive,333000.0
CHEMBL3222019,CC[N+](C)(C)CCOC.O=S(=O)([N-]S(=O)(=O)C(F)(F)F)C(F)(F)F,inactive,333000.0
CHEMBL3222020,CCC[N+](C)(C)CC.O=S(=O)([N-]S(=O)(=O)C(F)(F)F)C(F)(F)F,inactive,333000.0
CHEMBL552483,CCCC[N+](CCCC)(CCCC)CCCC.O=S(=O)([N-]S(=O)(=O)C(F)(F)F)C(F)(F)F,inactive,333000.0
CHEMBL3222022,CCCCCCCCN(CCCCCCCC)CCCCCCCC,inactive,333000.0
CHEMBL3185381,CCCCCCCCN(C)CCCCCCCC,inactive,333000.0
CHEMBL595010,CCCCCCCCCCCCCCCCCC[n+]1ccn(C)c1.O=S(=O)([N-]S(=O)(=O)C(F)(F)F)C(F)(F)F,intermediate,1600.0
CHEMBL610767,CCCCCCCCCCCC[n+]1ccn(C)c1.[Cl-],inactive,72000.0
CHEMBL3186693,CCCCCCCCCCCCCCn1cc[n+](C)c1.[Cl-],inactive,55200.0
CHEMBL595912,CCCCCCCCCCCCCCCC[n+]1ccn(C)c1.[Cl-],intermediate,2500.0
CHEMBL593913,CCCCCCCCCCCCCCCCCC[n+]1ccn(C)c1.[Cl-],intermediate,1700.0
CHEMBL594772,CCCCCCCCCCCCCCCCCC[n+]1ccn(C)c1.F[P-](F)(F)(F)(F)F,intermediate,1700.0
CHEMBL3222018,C[N+](C)(C)C.FC(F)(F)C(F)(F)[P-](F)(F)(F)(C(F)(F)C(F)(F)F)C(F)(F)C(F)(F)F,inactive,138000.0
CHEMBL3222021,CCCCCCCC[N+](C)(CCCCCCCC)CCCCCCCC.O=C([O-])C(F)(F)F,intermediate,6800.0
CHEMBL3185210,CCCCCCCC[N+](C)(CCCCCCCC)CCCCCCCC.O=S(=O)([O-])C(F)(F)F,intermediate,9000.0
CHEMBL561679,CCCCCCCC[N+](C)(CCCCCCCC)CCCCCCCC.O=S(=O)([N-]S(=O)(=O)C(F)(F)F)C(F)(F)F,intermediate,6600.0
CHEMBL595010,CCCCCCCCCCCCCCCCCC[n+]1ccn(C)c1.O=S(=O)([N-]S(=O)(=O)C(F)(F)F)C(F)(F)F,intermediate,1530.0
CHEMBL593366,CCCCCC[n+]1ccn(C)c1.O=S(=O)([N-]S(=O)(=O)C(F)(F)F)C(F)(F)F,inactive,250000.0
CHEMBL610767,CCCCCCCCCCCC[n+]1ccn(C)c1.[Cl-],inactive,36600.0
CHEMBL3186693,CCCCCCCCCCCCCCn1cc[n+](C)c1.[Cl-],inactive,20200.0
CHEMBL595912,CCCCCCCCCCCCCCCC[n+]1ccn(C)c1.[Cl-],intermediate,1300.0
CHEMBL593913,CCCCCCCCCCCCCCCCCC[n+]1ccn(C)c1.[Cl-],intermediate,1100.0
CHEMBL594772,CCCCCCCCCCCCCCCCCC[n+]1ccn(C)c1.F[P-](F)(F)(F)(F)F,intermediate,1400.0
CHEMBL593914,CCCCCCCCCCCCCCCCCC[n+]1ccn(C)c1.FC(F)(F)C(F)(F)[P-](F)(F)(F)(C(F)(F)C(F)(F)F)C(F)(F)C(F)(F)F,inactive,42000.0
CHEMBL3222017,C[N+](C)(C)C.O=C1O[B-]2(OC1=O)OC(=O)C(=O)O2,inactive,310000.0
CHEMBL3222018,C[N+](C)(C)C.FC(F)(F)C(F)(F)[P-](F)(F)(F)(C(F)(F)C(F)(F)F)C(F)(F)C(F)(F)F,inactive,38500.0
CHEMBL538382,CCCC[N+](CCCC)(CCCC)CCCC.FC(F)(F)C(F)(F)[P-](F)(F)(F)(C(F)(F)C(F)(F)F)C(F)(F)C(F)(F)F,inactive,307000.0
CHEMBL3222021,CCCCCCCC[N+](C)(CCCCCCCC)CCCCCCCC.O=C([O-])C(F)(F)F,intermediate,2800.0
CHEMBL3185210,CCCCCCCC[N+](C)(CCCCCCCC)CCCCCCCC.O=S(=O)([O-])C(F)(F)F,intermediate,6120.0
CHEMBL3219143,COc1cc(F)ccc1Cn1ccc2c3c(ncc21)C(=O)N(O)CC3,active,40.5
CHEMBL3238120,CCOC(=O)/C(O)=C/C(=O)c1cn(Cc2ccc(F)cc2)c2cc(N3CCNCC3)ccc2c1=O,inactive,24000.0
CHEMBL3238121,CCOC(=O)/C(O)=C/C(=O)c1cn(Cc2ccc(F)cc2)c2cc(N3CCN(C)CC3)ccc2c1=O,active,600.0
CHEMBL3238122,CCOC(=O)/C(O)=C/C(=O)c1cn(Cc2ccc(F)cc2)c2cc(N3CCN(CC)CC3)ccc2c1=O,intermediate,2400.0
CHEMBL3238123,CCOC(=O)/C(O)=C/C(=O)c1cn(Cc2ccc(F)cc2)c2cc(N3CCN(C(C)=O)CC3)ccc2c1=O,active,170.0
CHEMBL3238124,CCOC(=O)/C(O)=C/C(=O)c1cn(Cc2ccc(F)cc2)c2cc(N3CCOCC3)ccc2c1=O,intermediate,2100.0
CHEMBL3238125,CCOC(=O)/C(O)=C/C(=O)c1cn(Cc2ccc(F)cc2)c2cc(N(C)C)ccc2c1=O,intermediate,2900.0
CHEMBL3238126,CCOC(=O)/C(O)=C/C(=O)c1cn(Cc2ccc(F)cc2)c2cc(N3CCN(CCCCl)CC3)ccc2c1=O,intermediate,1300.0
CHEMBL3238127,O=C(O)/C(O)=C/C(=O)c1cn(Cc2ccc(F)cc2)c2cc(N3CCNCC3)ccc2c1=O,intermediate,2000.0
CHEMBL3238128,CN1CCN(c2ccc3c(=O)c(C(=O)/C=C(\O)C(=O)O)cn(Cc4ccc(F)cc4)c3c2)CC1,active,100.0
CHEMBL3238129,CCN1CCN(c2ccc3c(=O)c(C(=O)/C=C(\O)C(=O)O)cn(Cc4ccc(F)cc4)c3c2)CC1,active,210.0
CHEMBL3238130,CC(=O)N1CCN(c2ccc3c(=O)c(C(=O)/C=C(\O)C(=O)O)cn(Cc4ccc(F)cc4)c3c2)CC1,active,80.0
CHEMBL3238131,O=C(O)/C(O)=C/C(=O)c1cn(Cc2ccc(F)cc2)c2cc(N3CCSCC3)ccc2c1=O,active,360.0
CHEMBL3238132,O=C(O)/C(O)=C/C(=O)c1cn(Cc2ccc(F)cc2)c2cc(N3CCOCC3)ccc2c1=O,active,80.0
CHEMBL3238133,CN(C)c1ccc2c(=O)c(C(=O)/C=C(\O)C(=O)O)cn(Cc3ccc(F)cc3)c2c1,active,150.0
CHEMBL3238134,O=C(O)/C(O)=C/C(=O)c1cn(Cc2ccc(F)cc2)c2cc(N3CCN(CCCCl)CC3)ccc2c1=O,active,50.0
CHEMBL204656,COc1cc2c(cc1Cc1cccc(Cl)c1F)c(=O)c(C(=O)O)cn2[C@H](CO)C(C)C,active,28.0
CHEMBL254316,Cc1nnc(C(=O)NC(C)(C)c2nc(C(=O)NCc3ccc(F)cc3)c(O)c(=O)n2C)o1,active,87.0
CHEMBL3238120,CCOC(=O)/C(O)=C/C(=O)c1cn(Cc2ccc(F)cc2)c2cc(N3CCNCC3)ccc2c1=O,inactive,333000.0
CHEMBL3238121,CCOC(=O)/C(O)=C/C(=O)c1cn(Cc2ccc(F)cc2)c2cc(N3CCN(C)CC3)ccc2c1=O,inactive,56000.0
CHEMBL3238122,CCOC(=O)/C(O)=C/C(=O)c1cn(Cc2ccc(F)cc2)c2cc(N3CCN(CC)CC3)ccc2c1=O,inactive,111000.0
CHEMBL3238123,CCOC(=O)/C(O)=C/C(=O)c1cn(Cc2ccc(F)cc2)c2cc(N3CCN(C(C)=O)CC3)ccc2c1=O,inactive,17000.0
CHEMBL3238124,CCOC(=O)/C(O)=C/C(=O)c1cn(Cc2ccc(F)cc2)c2cc(N3CCOCC3)ccc2c1=O,inactive,111000.0
CHEMBL3238125,CCOC(=O)/C(O)=C/C(=O)c1cn(Cc2ccc(F)cc2)c2cc(N(C)C)ccc2c1=O,inactive,41000.0
CHEMBL3238126,CCOC(=O)/C(O)=C/C(=O)c1cn(Cc2ccc(F)cc2)c2cc(N3CCN(CCCCl)CC3)ccc2c1=O,inactive,102000.0
